Date,Customer,TipoDocumento,Num,Producto,Descripcion,Qty,SalesPrice,Amount,Balance,Class,SalesRep,TipoCliente,ID,Month
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05794,Rice Snack:Rice Snack Ham Flavored DOS HERMANOS,,3.0,132.0,396.0,4419326,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389250,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05794,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,1.0,355.0,355.0,4419362,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389251,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05794,Rice Snack:Rice Snack Salami Flavored DOS HERMANOS,,1.0,199.0,199.0,4419382,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389252,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05794,Varios:Exhibidor de pie DOS HERMANOS PVC -,,1.0,1.0,1.0,4419382,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389253,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05794,,Discount,,,-475.0,4419377,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389254,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05795,Spices:AS Chicken Base,1 / 30 lb. (box or pail),1.0,39.0,39.0,4419416,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389255,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05795,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,4.0,2785.0,1114.0,4419527,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389256,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05795,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,4.0,2825.0,113.0,4419640,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389257,Jun
2025-06-19,Sedanos Supermarkets #32,Invoice,008-05795,,Discount,,,-527.0,4419635,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389258,Jun
2025-06-19,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-05796,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4419669,Dry Beans,Lisset Limpio -020,Cafeteria,1389259,Jun
2025-06-19,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-05796,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,12.0,2675.0,321.0,4419990,Bulk Rice,Lisset Limpio -020,Cafeteria,1389260,Jun
2025-06-19,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05797,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4420151,Bulk Rice,Lisset Limpio -020,Cafeteria,1389261,Jun
2025-06-19,Futuro Supermarket,Invoice,008-05798,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,18.0,18.0,4420169,Branded Rice,Lisset Limpio -020,RETAIL  DSD,1389262,Jun
2025-06-19,Futuro Supermarket,Invoice,008-05798,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,15.0,355.0,5325.0,4420701,Branded Rice,Lisset Limpio -020,RETAIL  DSD,1389263,Jun
2025-06-19,Futuro Supermarket,Invoice,008-05798,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,3.0,355.0,1065.0,4420808,Branded Rice,Lisset Limpio -020,RETAIL  DSD,1389264,Jun
2025-06-19,Sedanos Supermarkets #38,Invoice,008-05799,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,15.0,355.0,5325.0,4421340,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389265,Jun
2025-06-19,Sedanos Supermarkets #38,Invoice,008-05799,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,3.0,355.0,1065.0,4421447,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389266,Jun
2025-06-19,Sedanos Supermarkets #38,Invoice,008-05799,Rice Snack:Rice Snack Ham Flavored DOS HERMANOS,,1.0,132.0,132.0,4421460,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389267,Jun
2025-06-19,Sedanos Supermarkets #38,Invoice,008-05799,Rice Snack:Rice Snack Salami Flavored DOS HERMANOS,,1.0,132.0,132.0,4421473,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389268,Jun
2025-06-19,Sedanos Supermarkets #38,Invoice,008-05799,,Discount,,,-1118.0,4421462,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389269,Jun
2025-06-19,Be Your Will LLC,Invoice,008-05800,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,7.0,2785.0,19495.0,4421657,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389270,Jun
2025-06-19,Be Your Will LLC,Invoice,008-05800,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,2675.0,29425.0,4421951,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389271,Jun
2025-06-19,Be Your Will LLC,Invoice,008-05800,Liquids:AS Cooking Wine,4 1 Gl.,1.0,175.0,175.0,4421969,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389272,Jun
2025-06-19,Sedanos Supermarkets  #4,Invoice,008-05801,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,5.0,405.0,2025.0,4422171,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389273,Jun
2025-06-19,Sedanos Supermarkets  #4,Invoice,008-05801,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,5.0,355.0,1775.0,4422349,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389274,Jun
2025-06-19,Sedanos Supermarkets  #4,Invoice,008-05801,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,1.0,355.0,355.0,4422384,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389275,Jun
2025-06-19,Sedanos Supermarkets  #4,Invoice,008-05801,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,1.0,405.0,405.0,4422425,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389276,Jun
2025-06-19,Sedanos Supermarkets  #4,Invoice,008-05801,,Discount,,,-76.0,4422417,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389277,Jun
2025-06-19,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05802,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4422556,Bulk Rice,Lisset Limpio -020,Cafeteria,1389278,Jun
2025-06-19,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05802,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4422824,Bulk Rice,Lisset Limpio -020,Cafeteria,1389279,Jun
2025-06-19,Sedanos Supermarkets #33,Invoice,008-05803,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,4.0,2825.0,113.0,4422937,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389280,Jun
2025-06-19,Sedanos Supermarkets #33,Invoice,008-05803,,Discount,,,-226.0,4422934,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389281,Jun
2025-06-19,El Palacio de los jugos / Caribe Tropical,Invoice,008-05804,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,3.0,34.0,102.0,4423036,Dry Beans,Lisset Limpio -020,Cafeteria,1389282,Jun
2025-06-19,El Palacio de los jugos / Caribe Tropical,Invoice,008-05804,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,2675.0,214.0,4423250,Bulk Rice,Lisset Limpio -020,Cafeteria,1389283,Jun
2025-06-19,El Palacio de los jugos / J Mena Corp.,Invoice,008-05805,Liquids:AS Marinating Sauce (Mojo),,2.0,185.0,37.0,4423287,American Spice,Lisset Limpio -020,Cafeteria,1389284,Jun
2025-06-19,El Palacio de los jugos / J Mena Corp.,Invoice,008-05805,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4423555,Bulk Rice,Lisset Limpio -020,Cafeteria,1389285,Jun
2025-06-19,Sedanos Supermarkets #10,Credit Memo,008-05806,Varios:Producto vencido/deteriorado (no impacta en inventario),"20 Jamon
20 salami",-40.0,99.0,-396.0,4423515,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389286,Jun
2025-06-19,Sedanos Supermarkets #32,Credit Memo,008-05807,Varios:Producto vencido/deteriorado (no impacta en inventario),21 jamon,-21.0,99.0,-2079.0,4423495,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389287,Jun
2025-06-19,Sabor Tropical Supermarket #7,Credit Memo,008-05808,Varios:Producto vencido/deteriorado (no impacta en inventario),"22 crédito jamón, salame  y 1 tostadas arroz",-23.0,99.0,-2277.0,4423472,Puffed Products,Keila Alfaro-Visvikis,RETAIL  DSD,1389288,Jun
2025-06-19,Futuro Supermarket,Credit Memo,008-05836,Varios:Promotional Allowance,Arroz Envasado:Long Rice 10 LB Dos Hermanos,-3.0,355.0,-1065.0,4423365,Branded Rice,Lisset Limpio -020,RETAIL  DSD,1389289,Jun
2025-06-19,Sedanos Supermarkets  #37,Credit Memo,008-05837,Varios:Promotional Allowance,Arroz Envasado:Long Rice 10 LB Dos Hermanos,-1.0,355.0,-355.0,4423330,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389290,Jun
2025-06-19,Sedanos Supermarkets  #4,Credit Memo,008-05838,Varios:Promotional Allowance,Arroz Envasado:Long Rice 10 LB Dos Hermanos,-1.0,355.0,-355.0,4423294,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389291,Jun
2025-06-19,Sedanos Supermarkets  #4,Credit Memo,008-05838,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-1.0,405.0,-405.0,4423254,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389292,Jun
2025-06-19,Sedanos Supermarkets #32,Credit Memo,008-05839,Varios:Promotional Allowance,Arroz Envasado:Long Rice 10 LB Dos Hermanos,-1.0,355.0,-355.0,4423218,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389293,Jun
2025-06-20,Bravo   Francisco Diaz,Invoice,008-05809,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4423357,Bulk Rice,Lisset Limpio -020,RETAIL  DSD,1389294,Jun
2025-06-20,Bravo   Francisco Diaz,Invoice,008-05809,Liquids:AS Cooking Wine,4 1 Gl.,5.0,175.0,875.0,4423445,American Spice,Lisset Limpio -020,RETAIL  DSD,1389295,Jun
2025-06-20,Bravo   Francisco Diaz,Invoice,008-05809,Liquids:AS Marinating Sauce (Mojo),,3.0,185.0,555.0,4423500,American Spice,Lisset Limpio -020,RETAIL  DSD,1389296,Jun
2025-06-20,Bravo   Francisco Diaz,Invoice,008-05809,Liquids:AS White Vinegar,4/1 Gl.,2.0,10.0,20.0,4423520,American Spice,Lisset Limpio -020,RETAIL  DSD,1389297,Jun
2025-06-20,Sedanos Supermarkets #38,Credit Memo,008-05840,Varios:Promotional Allowance,Arroz Envasado:Long Rice 10 LB Dos Hermanos,-3.0,355.0,-1065.0,4423414,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389298,Jun
2025-06-23,El Palacio de los jugos /  Mires Restaurants,Invoice,008-05810,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,2775.0,30525.0,4423719,Bulk Rice,Lisset Limpio -020,Cafeteria,1389299,Jun
2025-06-23,El Palacio de los jugos /  Mires Restaurants,Invoice,008-05810,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1.0,2775.0,2775.0,4423747,Bulk Rice,Lisset Limpio -020,Cafeteria,1389300,Jun
2025-06-23,El Palacio de los jugos / J Mena Corp.,Invoice,008-05811,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4424014,Bulk Rice,Lisset Limpio -020,Cafeteria,1389301,Jun
2025-06-23,El Palacio de los jugos /  EMMA FOOD CORP,Invoice,008-05812,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4424154,Bulk Rice,Lisset Limpio -020,Cafeteria,1389302,Jun
2025-06-23,El Palacio de los jugos /  EMMA FOOD CORP,Invoice,008-05812,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,2675.0,214.0,4424368,Bulk Rice,Lisset Limpio -020,Cafeteria,1389303,Jun
2025-06-23,El Palacio de los Jugos / Bird Road Restaurant,Invoice,008-05813,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4424635,Bulk Rice,Lisset Limpio -020,Cafeteria,1389304,Jun
2025-06-23,El Palacio de los Jugos / Bird Road Restaurant,Invoice,008-05813,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4424669,Dry Beans,Lisset Limpio -020,Cafeteria,1389305,Jun
2025-06-23,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05814,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4424830,Bulk Rice,Lisset Limpio -020,Cafeteria,1389306,Jun
2025-06-23,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05814,Liquids:AS Lemon Juice 4/1 Gl,,1.0,1495.0,1495.0,4424845,American Spice,Lisset Limpio -020,Cafeteria,1389307,Jun
2025-06-23,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05815,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4424984,Bulk Rice,Lisset Limpio -020,Cafeteria,1389308,Jun
2025-06-23,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05815,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,7.0,2675.0,18725.0,4425171,Bulk Rice,Lisset Limpio -020,Cafeteria,1389309,Jun
2025-06-23,El Palacio de los jugos / Rodriguez Foods,Invoice,008-05816,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4425332,Bulk Rice,Lisset Limpio -020,Cafeteria,1389310,Jun
2025-06-23,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05817,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4425366,Dry Beans,Lisset Limpio -020,Cafeteria,1389311,Jun
2025-06-23,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05817,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4425633,Bulk Rice,Lisset Limpio -020,Cafeteria,1389312,Jun
2025-06-23,El Palacio de los jugos / Caribe Tropical,Invoice,008-05818,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,2.0,34.0,68.0,4425701,Dry Beans,Lisset Limpio -020,Cafeteria,1389313,Jun
2025-06-23,El Palacio de los jugos / Caribe Tropical,Invoice,008-05818,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4425862,Bulk Rice,Lisset Limpio -020,Cafeteria,1389314,Jun
2025-06-23,JMN Dely Corp,Invoice,008-05819,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,457.0,457.0,4425907,Dry Beans,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1389315,Jun
2025-06-23,JMN Dely Corp,Invoice,008-05819,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,2.0,2785.0,557.0,4425963,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1389316,Jun
2025-06-23,JMN Dely Corp,Invoice,008-05819,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,2.0,2825.0,565.0,4426020,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1389317,Jun
2025-06-23,Sedanos Supermarkets #31,Invoice,008-05820,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,4.0,2825.0,113.0,4426133,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389318,Jun
2025-06-23,Sedanos Supermarkets #31,Invoice,008-05820,,Discount,,,-226.0,4426130,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389319,Jun
2025-06-24,Bravo   Francisco Diaz,Invoice,008-05821,Spices:AS Chicken Base,1 / 30 lb. (box or pail),1.0,39.0,39.0,4426169,American Spice,Lisset Limpio -020,RETAIL  DSD,1389320,Jun
2025-06-24,Bravo   Francisco Diaz,Invoice,008-05821,Liquids:AS Cooking Wine,4 1 Gl.,2.0,175.0,35.0,4426204,American Spice,Lisset Limpio -020,RETAIL  DSD,1389321,Jun
2025-06-24,Bravo   Francisco Diaz,Invoice,008-05821,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4426344,Bulk Rice,Lisset Limpio -020,RETAIL  DSD,1389322,Jun
2025-06-24,Bravo   Francisco Diaz,Invoice,008-05821,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,35.0,35.0,4426379,Dry Beans,Lisset Limpio -020,RETAIL  DSD,1389323,Jun
2025-06-24,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05822,Liquids:AS Marinating Sauce (Mojo),4 / 1 Gl,1.0,175.0,175.0,4426396,American Spice,Lisset Limpio -020,Cafeteria,1389324,Jun
2025-06-24,Soriano Brothers PB,Invoice,008-05823,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,10.0,2785.0,2785.0,4426675,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389325,Jun
2025-06-24,Soriano Brothers PB,Invoice,008-05823,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,12.0,2544.0,30528.0,4426980,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389326,Jun
2025-06-24,Soriano Brothers PB,Invoice,008-05823,Spices:AS Sazon (for all),1 / 30 lb (box or pail),2.0,51.0,102.0,4427082,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389327,Jun
2025-06-24,Soriano Brothers PB,Invoice,008-05823,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,3.0,34.0,102.0,4427184,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389328,Jun
2025-06-25,Sedanos Supermarkets #26,Credit Memo,008-05841,Varios:Producto vencido/deteriorado (no impacta en inventario),"11/6/2025 19 salame, 12 jamon 1 pizza",-32.0,99.0,-3168.0,4427152,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389329,Jun
2025-06-25,Aries Supermarket & Cafeteria,Invoice,008-05842,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,5.0,357.0,1785.0,4427331,Dry Beans,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1389330,Jun
2025-06-25,Aries Supermarket & Cafeteria,Invoice,008-05842,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2825.0,2825.0,4427613,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1389331,Jun
2025-06-25,Sedanos Supermarkets #43,Invoice,008-05843,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,2825.0,14125.0,4427754,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389332,Jun
2025-06-25,Sedanos Supermarkets #43,Invoice,008-05843,,Discount,,,-283.0,4427752,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389333,Jun
2025-06-25,Sedanos Supermarkets #16,Invoice,008-05844,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,4.0,2825.0,113.0,4427865,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389334,Jun
2025-06-25,Sedanos Supermarkets #16,Invoice,008-05844,,Discount,,,-226.0,4427862,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389335,Jun
2025-06-25,Sedanos Supermarkets #26,Invoice,008-05845,Rice Snack:Rice Snack Ham Flavored DOS HERMANOS,,2.0,199.0,398.0,4427902,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389336,Jun
2025-06-25,Sedanos Supermarkets #26,Invoice,008-05845,Rice Snack:Rice Snack Salami Flavored DOS HERMANOS,,1.0,199.0,199.0,4427922,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389337,Jun
2025-06-25,Sedanos Supermarkets #26,Invoice,008-05845,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,1.0,355.0,355.0,4427958,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389338,Jun
2025-06-25,Sedanos Supermarkets #26,Invoice,008-05845,Rice Snack:Rice Snack Salami Flavored DOS HERMANOS,,1.0,199.0,199.0,4427977,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389339,Jun
2025-06-25,Sedanos Supermarkets #26,Invoice,008-05846,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,2825.0,14125.0,4428119,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389340,Jun
2025-06-25,Ideal Food Basket Davie Cafeteria,Invoice,008-05847,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,6.0,2785.0,1671.0,4428286,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1389341,Jun
2025-06-25,Sedanos Supermarkets #34,Invoice,008-05848,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,2.0,175.0,35.0,4428321,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389342,Jun
2025-06-25,Sedanos Supermarkets #34,Invoice,008-05848,Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.,.,3.0,199.0,597.0,4428380,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389343,Jun
2025-06-25,Sedanos Supermarkets #34,Invoice,008-05848,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,355.0,355.0,4428416,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389344,Jun
2025-06-25,Sedanos Supermarkets #34,Invoice,008-05848,,Discount,,,-189.0,4428414,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389345,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,405.0,6075.0,4429022,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389346,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Rice Snack:Rice Snack Ham Flavored DOS HERMANOS,,2.0,132.0,264.0,4429048,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389347,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Rice Snack:Rice Snack Salami Flavored DOS HERMANOS,,1.0,132.0,132.0,4429061,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389348,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4429096,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389349,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,3.0,405.0,1215.0,4429217,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389350,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Rice Snack:Rice Snack Salami Flavored DOS HERMANOS,,1.0,132.0,132.0,4429230,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389351,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,Varios:Exhibidor de pie DOS HERMANOS PVC -,,1.0,1.0,1.0,4429230,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389352,Jun
2025-06-25,Sedanos Supermarkets #27,Invoice,008-05849,,Discount,,,-1305.0,4429217,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389353,Jun
2025-06-25,ALS Foods,Invoice,008-05850,Liquids:AS Cooking Wine,4 1 Gl.,1.0,175.0,175.0,4429235,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389354,Jun
2025-06-25,ALS Foods,Invoice,008-05850,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,7.0,2785.0,19495.0,4429430,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389355,Jun
2025-06-25,ALS Foods,Invoice,008-05850,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,2775.0,30525.0,4429735,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389356,Jun
2025-06-25,ALS Foods,Invoice,008-05850,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4429769,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389357,Jun
2025-06-25,ALS Foods,Invoice,008-05850,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1.0,2775.0,2775.0,4429797,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389358,Jun
2025-06-25,Sedanos Supermarkets #24,Invoice,008-05851,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2825.0,2825.0,4430079,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389359,Jun
2025-06-25,Sedanos Supermarkets #24,Invoice,008-05851,,Discount,,,-545.0,4430074,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1389360,Jun
2025-06-25,Mei Chang,Invoice,008-05852,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,7.0,2825.0,19775.0,4430272,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1389361,Jun
2025-06-25,Festival Supermarket Margate,Invoice,008-05853,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,5.0,355.0,1775.0,4430449,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1389362,Jun
2025-06-25,Festival Supermarket Margate,Invoice,008-05853,Arroz Envasado:Long Rice 10 LB Dos Hermanos,,1.0,355.0,355.0,4430485,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1389363,Jun
2025-06-25,Festival Supermarket #35- Southgate,Invoice,008-05854,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,465.0,6975.0,4431182,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1389364,Jun
2025-06-25,Festival Supermarket #35- Southgate,Invoice,008-05854,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,8.0,465.0,372.0,4431554,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1389365,Jun
