Date,Customer,TipoDocumento,Num,Producto,Descripcion,Qty,SalesPrice,Amount,Balance,Class,SalesRep,TipoCliente,ID,Month
2025-02-16,Festival Supermarket #1,Invoice,008-04903,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,10.0,46.5,465.0,3921899.42999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387317,Feb
2025-02-16,Festival Supermarket #1,Invoice,008-04903,Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.,.,1.0,19.9,19.9,3921919.32999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387318,Feb
2025-02-16,Festival Supermarket #1,Invoice,008-04903,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,18.0,18.0,3921937.32999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387319,Feb
2025-02-16,Festival Supermarket #1,Invoice,008-04903,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,10.0,46.5,465.0,3922402.32999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387320,Feb
2025-02-16,Festival Supermarket #1,Invoice,008-04903,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,18.0,18.0,3922420.32999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387321,Feb
2025-02-16,VIÑA & SONS FOOD DIST.CORP,Credit Memo,008-04905,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-5.0,46.5,-232.5,3922187.82999999,Branded Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387322,Feb
2025-02-16,El Palacio de los jugos / Lita Foods Inc.,Credit Memo,008-04906,Varios:Promotional Allowance,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,-1.0,27.75,-27.75,3922160.07999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387323,Feb
2025-02-16,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Credit Memo,008-04907,Varios:Promotional Allowance,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,-1.0,27.75,-27.75,3922132.32999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387324,Feb
2025-02-16,Festival Supermarket #1,Credit Memo,008-04908,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-10.0,46.5,-465.0,3921667.32999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387325,Feb
2025-02-16,Festival Supermarket #1,Credit Memo,008-04908,Varios:Promotional Allowance,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,-1.0,18.0,-18.0,3921649.32999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387326,Feb
